,Cert_ID,Class_Type,Effective_Date,Change_Type
637,19655,Commercial,2001-03-01,Combinations
638,34118,Commercial,2001-03-01,Combinations
639,52231,Savings,2001-03-01,Combinations
640,14965,Commercial,2001-03-01,Combinations
641,11523,Commercial,2001-03-02,Combinations
642,192,Commercial,2001-03-03,Combinations
643,10893,Commercial,2001-03-07,Combinations
644,204,Commercial,2001-03-08,Combinations
645,34546,Commercial,2001-03-08,Combinations
646,25230,Commercial,2001-03-09,Combinations
647,24343,Commercial,2001-03-09,Combinations
648,22968,Commercial,2001-03-10,Combinations
649,27576,Commercial,2001-03-10,Combinations
650,23118,Commercial,2001-03-10,Combinations
651,34848,Commercial,2001-03-10,Combinations
652,33423,Commercial,2001-03-12,Combinations
653,4843,Commercial,2001-03-16,Combinations
654,19868,Commercial,2001-03-16,Combinations
655,21373,Commercial,2001-03-16,Combinations
656,2717,Commercial,2001-03-16,Combinations
657,7549,Commercial,2001-03-16,Combinations
658,25305,Commercial,2001-03-22,Combinations
659,27063,Commercial,2001-03-22,Combinations
660,1691,Commercial,2001-03-23,Combinations
661,20740,Commercial,2001-03-24,Combinations
662,28123,Commercial,2001-03-24,Combinations
663,18678,Commercial,2001-03-29,Combinations
664,35392,Commercial,2001-03-30,Combinations
665,21071,Commercial,2001-03-30,Combinations
666,27947,Savings,2001-03-30,Combinations
667,15967,Commercial,2001-03-30,Combinations
668,11567,Commercial,2001-03-30,Combinations
669,24843,Commercial,2001-03-30,Combinations
670,20676,Commercial,2001-03-30,Combinations
671,23339,Commercial,2001-03-30,Combinations
672,34109,Commercial,2001-03-30,Combinations
673,19343,Commercial,2001-03-30,Combinations
674,24868,Commercial,2001-03-31,Combinations
675,6044,Commercial,2001-03-31,Combinations
676,20916,Commercial,2001-04-01,Combinations
677,15535,Commercial,2001-04-01,Combinations
678,14728,Commercial,2001-04-01,Combinations
679,12813,Commercial,2001-04-01,Combinations
680,5366,Commercial,2001-04-01,Combinations
681,9345,Commercial,2001-04-01,Combinations
682,32856,Commercial,2001-04-01,Combinations
683,10035,Commercial,2001-04-01,Combinations
684,5326,Commercial,2001-04-01,Combinations
685,15153,Commercial,2001-04-01,Combinations
686,9390,Savings,2001-04-06,Combinations
687,34122,Commercial,2001-04-06,Combinations
688,9185,Commercial,2001-04-06,Combinations
689,90331,Commercial,2001-04-09,Combinations
690,23139,Commercial,2001-04-16,Combinations
691,4112,Commercial,2001-04-20,Combinations
692,5311,Commercial,2001-04-20,Combinations
693,10892,Commercial,2001-04-20,Combinations
694,15999,Savings,2001-04-20,Combinations
695,16677,Commercial,2001-04-20,Combinations
696,1509,Commercial,2001-04-20,Combinations
697,32987,Commercial,2001-04-21,Combinations
698,35010,Commercial,2001-04-23,Combinations
699,866,Commercial,2001-04-25,Combinations
700,19713,Commercial,2001-04-25,Combinations
701,17033,Commercial,2001-04-27,Combinations
702,1625,Commercial,2001-04-27,Combinations
703,33747,Savings,2001-04-27,Combinations
704,1474,Commercial,2001-04-27,Combinations
705,34418,Commercial,2001-04-27,Combinations
706,33305,Commercial,2001-04-30,Combinations
707,3903,Commercial,2001-04-30,Combinations
708,34225,Savings,2001-04-30,Combinations
709,6190,Commercial,2001-05-01,Combinations
710,18111,Commercial,2001-05-01,Combinations
711,13267,Commercial,2001-05-01,Combinations
712,11222,Commercial,2001-05-01,Combinations
713,13270,Commercial,2001-05-01,Combinations
714,20361,Commercial,2001-05-01,Combinations
715,24055,Commercial,2001-05-01,Combinations
716,349,Commercial,2001-05-04,Combinations
717,1653,Commercial,2001-05-04,Combinations
718,7537,Commercial,2001-05-11,Combinations
719,17577,Commercial,2001-05-11,Combinations
720,33147,Commercial,2001-05-12,Combinations
721,32719,Commercial,2001-05-12,Combinations
722,5714,Commercial,2001-05-12,Combinations
723,14215,Commercial,2001-05-12,Combinations
724,2122,Commercial,2001-05-12,Combinations
725,15292,Commercial,2001-05-12,Combinations
726,25104,Commercial,2001-05-14,Combinations
727,31110,Commercial,2001-05-15,Combinations
728,11257,Savings,2001-05-15,Combinations
729,28280,Commercial,2001-05-17,Combinations
730,19593,Commercial,2001-05-17,Combinations
731,22988,Commercial,2001-05-18,Combinations
732,215,Commercial,2001-05-18,Combinations
733,28242,Savings,2001-05-18,Combinations
734,21144,Commercial,2001-05-18,Combinations
735,17314,Commercial,2001-05-18,Combinations
736,24760,Commercial,2001-05-18,Combinations
737,8861,Commercial,2001-05-19,Combinations
738,31199,Commercial,2001-05-23,Combinations
739,22638,Commercial,2001-05-24,Combinations
740,32275,Commercial,2001-05-24,Combinations
741,33422,Commercial,2001-05-24,Combinations
742,26974,Commercial,2001-05-24,Combinations
743,13237,Commercial,2001-05-25,Combinations
744,12340,Commercial,2001-05-25,Combinations
745,11619,Commercial,2001-05-25,Combinations
746,8164,Commercial,2001-05-30,Combinations
747,18982,Commercial,2001-05-31,Combinations
748,29889,Commercial,2001-05-31,Combinations
749,16922,Commercial,2001-05-31,Combinations
750,33937,Commercial,2001-05-31,Combinations
751,27008,Commercial,2001-06-01,Combinations
752,13042,Commercial,2001-06-01,Combinations
753,30239,Savings,2001-06-01,Combinations
754,35222,Commercial,2001-06-01,Combinations
755,24792,Commercial,2001-06-01,Combinations
756,7745,Commercial,2001-06-01,Combinations
757,9296,Commercial,2001-06-01,Combinations
758,28363,Savings,2001-06-01,Combinations
759,29722,Savings,2001-06-01,Combinations
760,31862,Savings,2001-06-01,Combinations
761,31486,Savings,2001-06-01,Combinations
762,28000,Savings,2001-06-01,Combinations
763,7224,Commercial,2001-06-01,Combinations
764,25765,Commercial,2001-06-08,Combinations
765,15309,Commercial,2001-06-08,Combinations
766,20299,Commercial,2001-06-08,Combinations
767,18741,Commercial,2001-06-09,Combinations
768,32386,Savings,2001-06-11,Combinations
769,34143,Commercial,2001-06-15,Combinations
770,13765,Commercial,2001-06-15,Combinations
771,5747,Commercial,2001-06-18,Combinations
772,27270,Commercial,2001-06-22,Combinations
773,33941,Commercial,2001-06-22,Combinations
774,2054,Commercial,2001-06-23,Combinations
775,3676,Commercial,2001-06-23,Combinations
776,34633,Commercial,2001-06-26,Combinations
777,57207,Commercial,2001-06-28,Combinations
778,16340,Commercial,2001-06-29,Combinations
779,30338,Savings,2001-06-29,Combinations
780,6315,Commercial,2001-06-29,Combinations
781,28632,Savings,2001-06-29,Combinations
782,18224,Savings,2001-06-29,Combinations
783,3199,Commercial,2001-06-29,Combinations
784,11096,Commercial,2001-06-30,Combinations
785,6669,Commercial,2001-06-30,Combinations
786,4149,Commercial,2001-07-01,Combinations
787,33117,Commercial,2001-07-01,Combinations
788,14741,Commercial,2001-07-01,Combinations
789,29020,Savings,2001-07-01,Combinations
790,19356,Commercial,2001-07-01,Combinations
791,91321,Savings,2001-07-02,Combinations
792,18825,Commercial,2001-07-02,Combinations
793,28902,Savings,2001-07-02,Combinations
794,34928,Commercial,2001-07-04,Combinations
795,19781,Commercial,2001-07-07,Combinations
796,29992,Commercial,2001-07-09,Combinations
797,35158,Commercial,2001-07-13,Combinations
798,4950,Commercial,2001-07-13,Combinations
799,4916,Commercial,2001-07-13,Combinations
800,8125,Commercial,2001-07-13,Combinations
801,10927,Commercial,2001-07-13,Combinations
802,280,Commercial,2001-07-16,Combinations
803,9370,Commercial,2001-07-16,Combinations
804,57114,Commercial,2001-07-16,Combinations
805,35449,Savings,2001-07-17,Combinations
806,19882,Commercial,2001-07-17,Combinations
807,8115,Commercial,2001-07-20,Combinations
808,27152,Commercial,2001-07-20,Combinations
809,21371,Commercial,2001-07-21,Combinations
810,90610,Savings,2001-07-25,Combinations
811,17755,Commercial,2001-07-26,Combinations
812,1466,Commercial,2001-07-27,Combinations
813,52051,Savings,2001-07-31,Combinations
814,25139,Commercial,2001-07-31,Combinations
815,16027,Savings,2001-07-31,Combinations
816,19247,Commercial,2001-08-01,Combinations
817,1518,Commercial,2001-08-01,Combinations
818,5508,Commercial,2001-08-01,Combinations
819,17647,Commercial,2001-08-01,Combinations
820,28204,Commercial,2001-08-03,Combinations
821,5134,Commercial,2001-08-09,Combinations
822,27186,Commercial,2001-08-09,Combinations
823,23922,Commercial,2001-08-09,Combinations
824,21110,Commercial,2001-08-10,Combinations
825,33762,Commercial,2001-08-10,Combinations
826,27354,Commercial,2001-08-13,Combinations
827,23684,Commercial,2001-08-13,Combinations
828,14487,Commercial,2001-08-13,Combinations
829,91327,Savings,2001-08-14,Combinations
830,7894,Commercial,2001-08-15,Combinations
831,14097,Commercial,2001-08-18,Combinations
832,33108,Commercial,2001-08-23,Combinations
833,33916,Commercial,2001-08-24,Combinations
834,32254,Commercial,2001-08-24,Combinations
835,7820,Commercial,2001-08-25,Combinations
836,32525,Savings,2001-08-29,Combinations
837,17836,Commercial,2001-08-31,Combinations
838,23375,Savings,2001-08-31,Combinations
839,29478,Savings,2001-08-31,Combinations
840,33861,Commercial,2001-08-31,Combinations
841,34155,Commercial,2001-09-01,Combinations
842,15250,Commercial,2001-09-04,Combinations
843,17497,Commercial,2001-09-04,Combinations
844,13885,Commercial,2001-09-06,Combinations
845,28696,Commercial,2001-09-07,Combinations
846,29401,Savings,2001-09-07,Combinations
847,34218,Commercial,2001-09-07,Combinations
848,11067,Commercial,2001-09-14,Combinations
849,4100,Commercial,2001-09-14,Combinations
850,8180,Commercial,2001-09-14,Combinations
851,29951,Commercial,2001-09-15,Combinations
852,16758,Commercial,2001-09-17,Combinations
853,15530,Commercial,2001-09-17,Combinations
854,9983,Commercial,2001-09-17,Combinations
855,29333,Commercial,2001-09-17,Combinations
856,30123,Commercial,2001-09-17,Combinations
857,31012,Commercial,2001-09-18,Combinations
858,9637,Commercial,2001-09-22,Combinations
859,11421,Commercial,2001-09-24,Combinations
860,28423,Savings,2001-09-27,Combinations
861,35458,Commercial,2001-09-27,Combinations
862,21224,Commercial,2001-09-28,Combinations
863,16676,Commercial,2001-09-28,Combinations
864,4696,Commercial,2001-09-29,Combinations
865,18835,Commercial,2001-09-29,Combinations
866,91308,Commercial,2001-09-30,Combinations
867,33557,Commercial,2001-10-01,Combinations
868,11216,Commercial,2001-10-01,Combinations
869,34039,Commercial,2001-10-01,Combinations
870,27817,Savings,2001-10-01,Combinations
871,20412,Commercial,2001-10-05,Combinations
872,27714,Commercial,2001-10-06,Combinations
873,24451,Commercial,2001-10-08,Combinations
874,28639,Commercial,2001-10-09,Combinations
875,11165,Commercial,2001-10-15,Combinations
876,31748,Commercial,2001-10-15,Combinations
877,23422,Commercial,2001-10-16,Combinations
878,14322,Commercial,2001-10-18,Combinations
879,23558,Commercial,2001-10-18,Combinations
880,7575,Commercial,2001-10-19,Combinations
881,9911,Commercial,2001-10-19,Combinations
882,26533,Commercial,2001-10-25,Combinations
883,20433,Commercial,2001-10-26,Combinations
884,23420,Commercial,2001-10-26,Combinations
885,27273,Commercial,2001-10-26,Combinations
886,34361,Commercial,2001-10-27,Combinations
887,90199,Commercial,2001-10-31,Combinations
888,23063,Commercial,2001-10-31,Combinations
889,1805,Commercial,2001-11-01,Combinations
890,28826,Commercial,2001-11-01,Combinations
891,241,Commercial,2001-11-01,Combinations
892,33994,Savings,2001-11-01,Combinations
893,35196,Commercial,2001-11-01,Combinations
894,15831,Commercial,2001-11-01,Combinations
895,19081,Commercial,2001-11-01,Combinations
896,27023,Commercial,2001-11-01,Combinations
897,16163,Commercial,2001-11-02,Combinations
898,8385,Commercial,2001-11-02,Combinations
899,31922,Commercial,2001-11-02,Combinations
900,15888,Commercial,2001-11-02,Combinations
901,19457,Commercial,2001-11-03,Combinations
902,17064,Commercial,2001-11-07,Combinations
903,2999,Commercial,2001-11-07,Combinations
904,19981,Commercial,2001-11-07,Combinations
905,16230,Commercial,2001-11-07,Combinations
906,33620,Commercial,2001-11-08,Combinations
907,6984,Commercial,2001-11-08,Combinations
908,33903,Commercial,2001-11-09,Combinations
909,15025,Commercial,2001-11-09,Combinations
910,16703,Commercial,2001-11-09,Combinations
911,27365,Commercial,2001-11-09,Combinations
912,33369,Commercial,2001-11-09,Combinations
913,4927,Commercial,2001-11-09,Combinations
914,26503,Commercial,2001-11-09,Combinations
915,10479,Commercial,2001-11-09,Combinations
916,33733,Commercial,2001-11-09,Combinations
917,1773,Commercial,2001-11-09,Combinations
918,5784,Commercial,2001-11-09,Combinations
919,26213,Commercial,2001-11-09,Combinations
920,15548,Commercial,2001-11-09,Combinations
921,5683,Commercial,2001-11-09,Combinations
922,27292,Commercial,2001-11-09,Combinations
923,27345,Commercial,2001-11-09,Combinations
924,5684,Commercial,2001-11-09,Combinations
925,5688,Commercial,2001-11-09,Combinations
926,30327,Commercial,2001-11-09,Combinations
927,524,Commercial,2001-11-10,Combinations
928,29503,Savings,2001-11-10,Combinations
929,637,Commercial,2001-11-10,Combinations
930,16338,Commercial,2001-11-13,Combinations
931,32433,Commercial,2001-11-13,Combinations
932,27803,Savings,2001-11-15,Combinations
933,35001,Commercial,2001-11-15,Combinations
934,33242,Commercial,2001-11-15,Combinations
935,11422,Commercial,2001-11-16,Combinations
936,19021,Commercial,2001-11-16,Combinations
937,57351,Commercial,2001-11-16,Combinations
938,32424,Commercial,2001-11-16,Combinations
939,21025,Savings,2001-11-17,Combinations
940,9514,Commercial,2001-11-19,Combinations
941,28855,Commercial,2001-11-19,Combinations
942,9990,Commercial,2001-11-19,Combinations
943,19726,Commercial,2001-11-19,Combinations
944,26318,Commercial,2001-11-20,Combinations
945,21626,Commercial,2001-11-30,Combinations
946,32066,Savings,2001-11-30,Combinations
947,31981,Savings,2001-11-30,Combinations
948,3171,Commercial,2001-11-30,Combinations
949,21449,Savings,2001-11-30,Combinations
950,35146,Savings,2001-11-30,Combinations
951,35193,Savings,2001-12-01,Combinations
952,27531,Commercial,2001-12-01,Combinations
953,34464,Savings,2001-12-01,Combinations
954,33882,Savings,2001-12-01,Combinations
955,35194,Savings,2001-12-01,Combinations
956,34765,Commercial,2001-12-01,Combinations
957,26566,Commercial,2001-12-01,Combinations
958,33430,Commercial,2001-12-01,Combinations
959,20919,Commercial,2001-12-01,Combinations
960,33366,Savings,2001-12-01,Combinations
961,8736,Commercial,2001-12-06,Combinations
962,11249,Commercial,2001-12-06,Combinations
963,21456,Commercial,2001-12-07,Combinations
964,23812,Commercial,2001-12-07,Combinations
965,23838,Commercial,2001-12-07,Combinations
966,26560,Commercial,2001-12-07,Combinations
967,16672,Commercial,2001-12-08,Combinations
968,9436,Commercial,2001-12-10,Combinations
969,32905,Commercial,2001-12-14,Combinations
970,2820,Commercial,2001-12-14,Combinations
971,10113,Commercial,2001-12-15,Combinations
972,5825,Commercial,2001-12-15,Combinations
973,34035,Commercial,2001-12-17,Combinations
974,33443,Commercial,2001-12-26,Combinations
975,32761,Commercial,2001-12-27,Combinations
976,29570,Commercial,2001-12-27,Combinations
977,35551,Savings,2001-12-28,Combinations
978,25049,Commercial,2001-12-28,Combinations
979,35553,Savings,2001-12-28,Combinations
980,3180,Commercial,2001-12-28,Combinations
981,91048,Commercial,2001-12-28,Combinations
982,33768,Savings,2001-12-28,Combinations
983,34099,Commercial,2001-12-28,Combinations
984,27095,Savings,2001-12-28,Combinations
985,10922,Commercial,2001-12-28,Combinations
986,33592,Commercial,2001-12-29,Combinations
987,2996,Commercial,2001-12-31,Combinations
988,17075,Commercial,2001-12-31,Combinations
989,28172,Savings,2001-12-31,Combinations
990,32366,Commercial,2001-12-31,Combinations
991,34570,Commercial,2001-12-31,Combinations
992,21039,Commercial,2001-12-31,Combinations
993,57195,Commercial,2001-12-31,Combinations
994,26289,Commercial,2001-12-31,Combinations
995,6016,Commercial,2001-12-31,Combinations
996,18777,Commercial,2001-12-31,Combinations
997,34179,Commercial,2001-12-31,Combinations
998,34706,Commercial,2001-12-31,Combinations
999,34740,Commercial,2001-12-31,Combinations
1000,14641,Commercial,2001-12-31,Combinations
1001,2033,Commercial,2001-12-31,Combinations
1002,1038,Commercial,2001-12-31,Combinations
1003,11749,Commercial,2001-12-31,Combinations
1004,34972,Commercial,2001-12-31,Combinations
1005,22399,Commercial,2002-01-01,Combinations
1006,7616,Commercial,2002-01-01,Combinations
1007,35256,Commercial,2002-01-01,Combinations
1008,34315,Savings,2002-01-01,Combinations
1009,21232,Commercial,2002-01-01,Combinations
1010,35133,Savings,2002-01-01,Combinations
1011,32720,Commercial,2002-01-01,Combinations
1012,15864,Commercial,2002-01-01,Combinations
1013,26244,Commercial,2002-01-01,Combinations
1014,6267,Commercial,2002-01-01,Combinations
1015,14147,Commercial,2002-01-01,Combinations
1016,14167,Commercial,2002-01-01,Combinations
1017,7073,Commercial,2002-01-01,Combinations
1018,34128,Commercial,2002-01-01,Combinations
1019,26884,Commercial,2002-01-01,Combinations
1020,23284,Commercial,2002-01-01,Combinations
1021,6221,Commercial,2002-01-01,Combinations
1022,34558,Commercial,2002-01-01,Combinations
1023,34136,Commercial,2002-01-01,Combinations
1024,10126,Commercial,2002-01-01,Combinations
1025,34764,Commercial,2002-01-01,Combinations
1026,90223,Savings,2002-01-01,Combinations
1027,13772,Commercial,2002-01-01,Combinations
1028,16759,Commercial,2002-01-02,Combinations
1029,5098,Commercial,2002-01-02,Combinations
1030,29977,Savings,2002-01-02,Combinations
1031,3239,Commercial,2002-01-02,Combinations
1032,32997,Commercial,2002-01-04,Combinations
1033,32897,Commercial,2002-01-07,Combinations
1034,33367,Commercial,2002-01-07,Combinations
1035,17426,Commercial,2002-01-07,Combinations
1036,16011,Savings,2002-01-07,Combinations
1037,90330,Commercial,2002-01-10,Combinations
1038,35225,Commercial,2002-01-11,Combinations
1039,34094,Commercial,2002-01-11,Combinations
1040,33804,Commercial,2002-01-11,Combinations
1041,2162,Commercial,2002-01-11,Combinations
1042,34142,Commercial,2002-01-11,Combinations
1043,33626,Commercial,2002-01-11,Combinations
1044,90319,Commercial,2002-01-11,Combinations
1045,33312,Commercial,2002-01-12,Combinations
1046,17810,Commercial,2002-01-15,Combinations
1047,28505,Commercial,2002-01-18,Combinations
1048,26498,Savings,2002-01-18,Combinations
1049,30149,Commercial,2002-01-19,Combinations
1050,6780,Commercial,2002-01-19,Combinations
1051,11742,Commercial,2002-01-23,Combinations
1052,23263,Commercial,2002-01-23,Combinations
1053,23232,Commercial,2002-01-23,Combinations
1054,34048,Commercial,2002-01-28,Combinations
1055,57406,Commercial,2002-01-31,Combinations
1056,33828,Commercial,2002-01-31,Combinations
1057,15107,Savings,2002-01-31,Combinations
1058,22671,Commercial,2002-01-31,Combinations
1059,21979,Commercial,2002-01-31,Combinations
1060,57076,Commercial,2002-02-01,Combinations
1061,15483,Commercial,2002-02-01,Combinations
1062,17758,Commercial,2002-02-08,Combinations
1063,34012,Commercial,2002-02-08,Combinations
1064,3879,Commercial,2002-02-08,Combinations
1065,14501,Commercial,2002-02-15,Combinations
1066,30920,Commercial,2002-02-16,Combinations
1067,20358,Commercial,2002-02-16,Combinations
1068,34342,Commercial,2002-02-18,Combinations
1069,14805,Commercial,2002-02-19,Combinations
1070,29939,Commercial,2002-02-19,Combinations
1071,27814,Savings,2002-02-22,Combinations
1072,26316,Commercial,2002-02-22,Combinations
1073,24337,Commercial,2002-02-25,Combinations
1074,34408,Commercial,2002-02-28,Combinations
1075,25797,Commercial,2002-02-28,Combinations
1076,35145,Commercial,2002-03-01,Combinations
1077,26266,Commercial,2002-03-01,Combinations
1078,19730,Commercial,2002-03-01,Combinations
1079,19485,Commercial,2002-03-01,Combinations
1080,5458,Commercial,2002-03-01,Combinations
1081,33757,Commercial,2002-03-01,Combinations
1082,5378,Commercial,2002-03-01,Combinations
1083,90171,Savings,2002-03-01,Combinations
1084,34117,Commercial,2002-03-02,Combinations
1085,29513,Savings,2002-03-04,Combinations
1086,14648,Commercial,2002-03-07,Combinations
1087,25828,Commercial,2002-03-07,Combinations
1088,6739,Commercial,2002-03-07,Combinations
1089,100,Commercial,2002-03-07,Combinations
1090,15954,Savings,2002-03-08,Combinations
1091,33480,Commercial,2002-03-08,Combinations
1092,29798,Commercial,2002-03-08,Combinations
1093,27104,Savings,2002-03-08,Combinations
1094,29330,Commercial,2002-03-09,Combinations
1095,22035,Commercial,2002-03-16,Combinations
1096,22817,Commercial,2002-03-16,Combinations
1097,27554,Commercial,2002-03-16,Combinations
1098,6927,Commercial,2002-03-16,Combinations
1099,6924,Commercial,2002-03-16,Combinations
1100,21205,Commercial,2002-03-16,Combinations
1101,22390,Commercial,2002-03-16,Combinations
1102,25865,Commercial,2002-03-16,Combinations
1103,34737,Commercial,2002-03-16,Combinations
1104,34327,Commercial,2002-03-16,Combinations
1105,16804,Commercial,2002-03-16,Combinations
1106,29062,Commercial,2002-03-16,Combinations
1107,26984,Commercial,2002-03-16,Combinations
1108,6838,Commercial,2002-03-16,Combinations
1109,14668,Commercial,2002-03-18,Combinations
1110,9655,Commercial,2002-03-21,Combinations
1111,4151,Commercial,2002-03-22,Combinations
1112,30800,Savings,2002-03-22,Combinations
1113,33075,Commercial,2002-03-23,Combinations
1114,21126,Commercial,2002-03-26,Combinations
1115,5527,Commercial,2002-03-29,Combinations
1116,34625,Commercial,2002-03-29,Combinations
1117,17677,Commercial,2002-03-29,Combinations
1118,25185,Commercial,2002-03-29,Combinations
1119,17212,Commercial,2002-03-31,Combinations
1120,640,Commercial,2002-03-31,Combinations
1121,43,Commercial,2002-04-01,Combinations
1122,6664,Commercial,2002-04-01,Combinations
1123,29431,Savings,2002-04-01,Combinations
1124,34310,Commercial,2002-04-01,Combinations
1125,33243,Commercial,2002-04-01,Combinations
1126,5868,Commercial,2002-04-01,Combinations
1127,20589,Commercial,2002-04-01,Combinations
1128,1928,Commercial,2002-04-01,Combinations
1129,817,Commercial,2002-04-01,Combinations
1130,10954,Commercial,2002-04-01,Combinations
1131,15554,Commercial,2002-04-03,Combinations
1132,30110,Commercial,2002-04-03,Combinations
1133,1985,Commercial,2002-04-04,Combinations
1134,17501,Commercial,2002-04-05,Combinations
1135,17110,Commercial,2002-04-05,Combinations
1136,23883,Commercial,2002-04-05,Combinations
1137,34123,Commercial,2002-04-08,Combinations
1138,1465,Commercial,2002-04-12,Combinations
1139,4064,Commercial,2002-04-13,Combinations
1140,20615,Commercial,2002-04-16,Combinations
1141,15653,Commercial,2002-04-16,Combinations
1142,25661,Commercial,2002-04-18,Combinations
1143,4039,Commercial,2002-04-18,Combinations
1144,7054,Savings,2002-04-24,Combinations
1145,34274,Commercial,2002-04-27,Combinations
1146,581,Commercial,2002-05-01,Combinations
1147,29334,Commercial,2002-05-01,Combinations
1148,33208,Savings,2002-05-03,Combinations
1149,27798,Commercial,2002-05-06,Combinations
1150,29248,Commercial,2002-05-08,Combinations
1151,25739,Commercial,2002-05-08,Combinations
1152,63,Commercial,2002-05-09,Combinations
1153,24866,Commercial,2002-05-10,Combinations
1154,27887,Commercial,2002-05-11,Combinations
1155,23357,Commercial,2002-05-13,Combinations
1156,13595,Commercial,2002-05-16,Combinations
1157,4081,Commercial,2002-05-16,Combinations
1158,26867,Commercial,2002-05-16,Combinations
1159,35318,Commercial,2002-05-16,Combinations
1160,16536,Commercial,2002-05-17,Combinations
1161,24939,Commercial,2002-05-17,Combinations
1162,19517,Commercial,2002-05-23,Combinations
1163,32226,Commercial,2002-05-24,Combinations
1164,218,Commercial,2002-05-31,Combinations
1165,25594,Commercial,2002-05-31,Combinations
1166,34523,Commercial,2002-05-31,Combinations
1167,35124,Commercial,2002-05-31,Combinations
1168,20928,Savings,2002-05-31,Combinations
1169,33244,Commercial,2002-06-01,Combinations
1170,9837,Commercial,2002-06-01,Combinations
1171,29150,Commercial,2002-06-01,Combinations
1172,16538,Commercial,2002-06-01,Combinations
1173,35080,Commercial,2002-06-01,Combinations
1174,26343,Commercial,2002-06-03,Combinations
1175,8134,Commercial,2002-06-06,Combinations
1176,3891,Commercial,2002-06-13,Combinations
1177,5234,Commercial,2002-06-14,Combinations
1178,21222,Commercial,2002-06-14,Combinations
1179,35167,Commercial,2002-06-15,Combinations
1180,18556,Commercial,2002-06-15,Combinations
1181,10348,Commercial,2002-06-15,Combinations
1182,28492,Commercial,2002-06-15,Combinations
1183,3168,Commercial,2002-06-15,Combinations
1184,24736,Commercial,2002-06-17,Combinations
1185,29442,Savings,2002-06-17,Combinations
1186,34510,Commercial,2002-06-18,Combinations
1187,10082,Commercial,2002-06-19,Combinations
1188,26898,Commercial,2002-06-21,Combinations
1189,24228,Commercial,2002-06-21,Combinations
1190,12431,Commercial,2002-06-21,Combinations
1191,30292,Commercial,2002-06-21,Combinations
1192,5021,Commercial,2002-06-21,Combinations
1193,31673,Commercial,2002-06-24,Combinations
1194,12211,Commercial,2002-06-26,Combinations
1195,1400,Commercial,2002-06-28,Combinations
1196,31456,Savings,2002-06-28,Combinations
1197,25058,Commercial,2002-06-28,Combinations
1198,30093,Savings,2002-06-28,Combinations
1199,34266,Commercial,2002-07-01,Combinations
1200,35595,Commercial,2002-07-01,Combinations
1201,33788,Commercial,2002-07-01,Combinations
1202,33560,Commercial,2002-07-01,Combinations
1203,15528,Commercial,2002-07-01,Combinations
1204,5383,Commercial,2002-07-08,Combinations
1205,13689,Commercial,2002-07-10,Combinations
1206,18478,Commercial,2002-07-12,Combinations
1207,27375,Commercial,2002-07-12,Combinations
1208,5827,Commercial,2002-07-12,Combinations
1209,14876,Commercial,2002-07-12,Combinations
1210,11930,Commercial,2002-07-12,Combinations
1211,20577,Commercial,2002-07-12,Combinations
1212,10875,Commercial,2002-07-13,Combinations
1213,5746,Commercial,2002-07-13,Combinations
1214,14064,Commercial,2002-07-13,Combinations
1215,17373,Commercial,2002-07-13,Combinations
1216,33810,Commercial,2002-07-13,Combinations
1217,18425,Commercial,2002-07-13,Combinations
1218,11675,Commercial,2002-07-15,Combinations
1219,9305,Commercial,2002-07-19,Combinations
1220,30921,Commercial,2002-07-22,Combinations
1221,28486,Savings,2002-07-24,Combinations
1222,90216,Commercial,2002-07-26,Combinations
1223,34449,Commercial,2002-07-26,Combinations
1224,29079,Commercial,2002-07-29,Combinations
1225,31470,Commercial,2002-07-31,Combinations
1226,34437,Commercial,2002-07-31,Combinations
1227,10744,Commercial,2002-07-31,Combinations
1228,27296,Commercial,2002-08-03,Combinations
1229,10037,Commercial,2002-08-09,Combinations
1230,9877,Commercial,2002-08-09,Combinations
1231,34442,Commercial,2002-08-15,Combinations
1232,20042,Commercial,2002-08-16,Combinations
1233,12920,Commercial,2002-08-16,Combinations
1234,33415,Commercial,2002-08-19,Combinations
1235,11304,Commercial,2002-08-19,Combinations
1236,25060,Commercial,2002-08-22,Combinations
1237,18914,Commercial,2002-08-22,Combinations
1238,2487,Commercial,2002-08-22,Combinations
1239,4345,Commercial,2002-08-22,Combinations
1240,8189,Commercial,2002-08-23,Combinations
1241,24675,Commercial,2002-08-23,Combinations
1242,34379,Commercial,2002-08-23,Combinations
1243,30145,Savings,2002-08-23,Combinations
1244,26014,Savings,2002-08-24,Combinations
1245,6407,Commercial,2002-08-24,Combinations
1246,19427,Commercial,2002-08-24,Combinations
1247,17701,Commercial,2002-08-26,Combinations
1248,34556,Commercial,2002-08-26,Combinations
1249,30435,Savings,2002-08-30,Combinations
1250,32473,Commercial,2002-08-31,Combinations
1251,18226,Commercial,2002-08-31,Combinations
1252,23168,Commercial,2002-09-01,Combinations
1253,4035,Commercial,2002-09-06,Combinations
1254,409,Commercial,2002-09-06,Combinations
1255,6038,Commercial,2002-09-07,Combinations
1256,5423,Commercial,2002-09-07,Combinations
1257,21015,Commercial,2002-09-09,Combinations
1258,15556,Commercial,2002-09-09,Combinations
1259,23634,Commercial,2002-09-11,Combinations
1260,26569,Savings,2002-09-13,Combinations
1261,34265,Commercial,2002-09-13,Combinations
1262,29455,Savings,2002-09-13,Combinations
1263,8778,Commercial,2002-09-13,Combinations
